RTO4_ID	UniProt
9357	A0A0K3CQ94
12015	A0A0K3C880
10887	A0A0K3CNY8
9737	A0A0K3CJ40
9278	A0A0K3C7X4
9162	A0A0K3C7P2
10462	A0A0K3CT07
13736	A0A0K3CDB1
10745	A0A0K3CPE9
14858	A0A0K3CG46
15671	A0A0K3CII2
15508	A0A0K3CEI2
12058	A0A0K3C8X8
13338	A0A0K3CG84
15545	A0A0K3CI24
16405	A0A0K3CIY9
16431	A0A0K3CP25
15319	A0A0K3CDZ1
15272	A0A0K3CG53
16648	A0A0K3CHD3
16716	A0A0K3CL52
12198	A0A0K3CDG9
12685	A0A0K3CAI8
9642	A0A0K3CLL7
14565	A0A0K3CFM2
13383	A0A0K3C947
8415	A0A0K3C5R3
11137	A0A0K3CUJ3
12169	A0A0K3C696
15264	A0A0K3CH95
10603	A0A0K3CP40
13798	A0A0K3CA49
15179	A0A061B724
8601	A0A0K3CB33
14228	A0A0K3CIG5
13053	A0A0K3C8B1
10804	A0A0K3CPK6
11745	A0A0K3CSG9
13634	A0A0K3CD53
8731	A0A0K3C7L1
11665	A0A0K3CSA4
13778	A0A0K3CA29
13459	A0A0K3CCL9
10199	A0A0K3CN23
15541	A0A0K3CLS2
9997	A0A0K3CRX1
12645	A0A0K3C7E0
13863	A0A0K3CAA0
11738	A0A0K3CPB0
15480	A0A0K3CEF7
9934	A0A0K3CMG1
10428	A0A0K3CNQ1
15980	A0A0K3CMX5
9886	A0A0K3CLK9
13900	A0A0K3CDU4
11255	A0A0K3CRD0
9275	A0A0K3C8Z5
14772	A0A0K3CJV5
16379	A0A0K3CJQ0
12774	A0A0K3CAQ3
15991	A0A0K3CMY6
12133	A0A0K3C661
12089	A0A0K3C608
11773	A0A0K3CR68
9419	A0A0K3CIC6
15124	A0A0K3CGX9
16032	A0A061AGL0
13636	A0A0K3CD16
14700	A0A0K3CEQ6
9708	A0A0K3CL24
8435	A0A0K3C6W1
14956	A0A061AYE4
8815	A0A0K3C7S4
13731	A0A0K3CDA6
16129	A0A0K3CNB0
8828	A0A0K3C793
13021	A0A0K3CFE9
10643	A0A0K3CPV6
11934	A0A0K3C8P3
14546	A0A0K3CC38
16713	A0A0K3CJT2
9907	A0A0K3CLM6
11865	A0A0K3CS56
15704	A0A0K3CIK2
10101	A0A0K3CJZ3
14431	A0A0K3CJ16
15927	A0A0K3CHS1
10455	A0A0K3CPF0
13486	A0A0K3CCS5
10685	A0A0K3CTI3
16456	A0A0K3CJ33
8500	A0A0K3CAT7
9454	A0A0K3CLW5
10189	A0A0K3CSC3
9370	A0A0K3CK99
14478	A0A0K3CF67
11335	A0A0K3CQ24
10933	A0A0K3CP32
15928	A0A0K3CFJ9
12767	A0A0K3CEU8
15016	A0A0K3CGK6
15886	A0A0K3CIJ0
16307	A0A0K3CJI8
15088	A0A0K3CGS3
9241	A0A0K3C8W8
14888	A0A0K3CK24
12742	A0A0K3CES7
16452	A0A0K3CGW1
15998	A0A0K3CIT1
11464	A0A0K3CNL0
12183	A0A0K3C6A6
15444	A0A0K3CLH9
10003	A0A0K3CRX3
8676	A0A061AXY4
15607	A0A0K3CLY0
12228	A0A0K3C6F7
15307	A0A0K3CHD2
13562	A0A0K3CC07
10824	A0A0K3CTU4
15737	A0A0K3CI78
9279	A0A0K3C5J3
8478	A0A061AP50
11768	A0A0K3CR62
13471	A0A0K3C9C3
13282	A0A0K3C8T4
16494	A0A0K3CGZ7
9692	A0A0K3CLQ8
12615	A0A0K3CEG8
11544	A0A0K3CQN5
12004	A0A0K3C870
8777	A0A0K3C4G6
12775	A0A0K3CA32
10960	A0A0K3CQ35
12481	A0A061AM90
8686	A0A0K3C7H7
10800	A0A0K3CNQ8
13042	A0A0K3CAN8
11395	A0A0K3CQ73
12808	A0A0K3CAS8
9738	A0A0K3CMI4
11028	A0A0K3CUC3
9254	A0A0K3CCN7
12007	A0A0K3CD10
14334	A0A0K3CF00
10451	A0A0K3CT02
11541	A0A0K3CS15
9925	A0A0K3CN16
9100	A0A0K3C7K3
12175	A0A0K3C8L6
14805	A0A0K3CEY6
15908	A0A0K3CMT1
11168	A0A0K3CMS0
11019	A0A0K3CQ75
14612	A0A061BBH9
15451	A0A0K3CGI1
13243	A0A0K3CC40
11757	A0A0K3CSH5
15947	A0A061AH69
15483	A0A0K3CLL9
11886	A0A0K3CW69
9488	A0A0K3CLZ1
12001	A0A0K3C965
12302	A0A0K3C8X6
15455	A0A0K3CHH9
11963	A0A0K3C8R5
8561	A0A0K3CB04
8651	A0A0K3CB67
16772	A0A0K3CHU5
9776	A0A0K3CJ76
11592	A0A0K3CS47
9683	A0A0K3CMD5
10059	A0A0K3CLZ8
16739	A0A061BH09
9031	A0A0K3C7C8
13145	A0A0K3CBM3
16466	A0A0K3CJ46
11032	A0A0K3CMG2
8609	A0A0K3C462
12524	A0A0K3C738
12357	A0A0K3C9Q4
8509	A0A0K3C6I2
11836	A0A0K3CPJ2
10190	A0A0K3CN13
14239	A0A0K3CIH3
16788	A0A0K3CHV7
12348	A0A0K3C6R5
11408	A0A0K3CV51
13281	A0A0K3CB82
16722	A0A0K3CL58
9110	A0A0K3C7K9
10698	A0A0K3CNI3
11435	A0A0K3CV70
11383	A0A0K3CV10
10618	A0A0K3CTC8
12459	A0A0K3CE46
14301	A0A0K3CET1
9881	A0A0K3CLK4
10531	A0A0K3CT53
13389	A0A0K3C951
12542	A0A0K3CAF9
13942	A0A0K3CAI3
15685	A0A0K3CI38
9699	A0A0K3CJ04
12105	A0A0K3C920
12303	A0A0K3C6N2
15473	A0A0K3CHX6
14042	A0A0K3CD76
12438	A0A0K3CE31
14082	A0A0K3CI45
10748	A0A0K3CLP3
12581	A0A0K3C9H9
9855	A0A0K3CMW0
9947	A0A0K3CJM4
15818	A0A0K3CML3
8727	A0A0K3C718
8687	A0A0K3CB99
11406	A0A0K3CNF5
15236	A0A0K3CKZ6
11676	A0A0K3CRS1
9786	A0A061BC99
10592	A0A0K3CLC4
16116	A0A0K3CN99
9422	A0A0K3CL37
16172	A0A0K3CJJ6
13785	A0A0K3CHE5
11704	A0A061AMD2
8451	A0A0K3CAP0
8635	A0A0K3C7F1
9618	A0A0K3CM84
11622	A0A0K3CRM3
10845	A0A0K3CQB4
9148	A0A0K3CCG1
9105	A0A0K3C7K6
16776	A0A0K3CJX2
16566	A0A0K3CPE0
14966	A0A0K3CK86
14774	A0A0K3CEW7
12018	A0A0K3C978
11090	A0A0K3CPI3
14547	A0A0K3CFL0
10848	A0A0K3CNV0
16373	A0A0K3CJP6
15178	A0A0K3CH26
14770	A0A0K3CCJ6
13320	A0A0K3CCB0
8405	A0A0K3C5Q5
15779	A0A0K3CHG8
11285	A0A0K3CRE8
13602	A0A0K3CGY5
10434	A0A0K3CMW3
14742	A0A0K3CFV4
15820	A0A0K3CHI8
10071	A0A0K3CMR5
12324	A0A0K3C8Z4
9425	A0A0K3CLU2
11973	A0A0K3C8S3
10773	A0A0K3CTQ6
11839	A0A0K3CS38
8920	A0A0K3C4R3
13340	A0A0K3CCC9
13858	A0A0K3CA93
16111	A0A0K3CJ25
11248	A0A0K3CPW6
14499	A0A0K3CJ74
9496	A0A0K3CKJ8
16793	A0A0K3CJY7
15868	A0A0K3CIX7
14987	A0A0K3CGI3
11299	A0A0K3CQ07
10666	A0A0K3CP84
14647	A0A0K3CFS8
9942	A0A0K3CN29
9349	A0A0K3CK80
14246	A0A0K3CIH6
16460	A0A191UMW0
10082	A0A0K3CMS2
9677	A0A0K3CMD0
11373	A0A0K3CR00
13966	A0A0K3CE30
9702	A0A0K3CL18
11678	A0A0K3CP65
16387	A0A0K3CIX5
13348	A0A0K3CC72
16083	A0A0K3CJD9
13719	A0A0K3CH87
14657	A0A0K3CCB6
8508	A0A0K3CAU1
9147	A0A0K3C8M9
8585	A0A0K3C669
16003	A0A061AI54
15531	A0A0K3CGQ3
10840	A0A0K3CQA8
16777	A0A0K3CHU9
14554	A0A0K3CJD8
15612	A0A0K3CLY7
13956	A0A0K3CHW1
8711	A0A0K3CBC9
10362	A0A0K3CSR9
13401	A0A0K3CBJ9
11496	A0A0K3CRC0
14156	A0A0K3CIA9
13958	A0A0K3CD09
11272	A0A0K3CRE4
9508	A0A0K3CM09
14428	A0A0K3CE24
10180	A0A0K3CK88
11353	A0A0K3CUY8
14459	A0A0K3CBT0
10533	A0A0K3CN43
9530	A0A0K3CQM0
14474	A0A0K3CE60
11056	A0A0K3CUE1
14047	A0A0K3CE52
10131	A0A0K3CS74
12158	A0A0K3C9I7
16512	A0A0K3CP87
11124	A0A0K3CMN4
15100	A0A0K3CGP4
11723	A0A0K3CVV1
11414	A0A0K3CQ91
11506	A0A0K3CVB6
10644	A0A0K3CTE0
13707	A0A0K3CCA9
11463	A0A0K3CQE2
15435	A0A0K3CHG4
13820	A0A0K3CCK1
11185	A0A0K3CPR5
9580	A0A0K3CKQ8
12837	A0A0K3CAW8
15242	A0A0K3CH12
8641	A0A0K3C479
10780	A0A0K3CPI6
13218	A0A0K3C8N5
8418	A0A0K3CAK8
13398	A0A0K3CCH3
14070	A0A0K3CAV6
9863	A0A0K3CLJ1
16533	A0A0K3CK17
11527	A0A0K3CS06
9223	A0A0K3C8V5
10813	A0A0K3CTT6
9311	A0A061AKI4
13006	A0A0K3CFE2
14615	A0A0K3CFQ0
14100	A0A0K3CI61
11411	A0A0K3CNG1
15656	A0A0K3CID5
9106	A0A0K3C581
10167	A0A0K3CK40
14202	A0A0K3CIF0
13802	A0A0K3CCI9
12712	A0A0K3CAK9
9109	A0A0K3C877
11968	A0A0K3C8S0
9288	A0A0K3CCR8
13927	A0A0K3CDW5
16062	A0A061AHS5
16128	A0A0K3CJG2
16749	A0A0K3CJU8
15040	A0A0K3CGI6
11479	A0A0K3CQF9
16258	A0A0K3CIL5
15022	A0A061ARP6
11682	A0A0K3CQZ5
11021	A0A0K3CMF3
13740	A0A0K3CHA4
15434	A0A0K3CLG9
14557	A0A0K3CEE8
8517	A0A0K3C3Z5
16110	A0A0K3CN95
9839	A0A0K3CM68
15971	A0A0K3CHU8
11144	A0A0K3CQG9
15067	A0A0K3CDB5
8663	A0A0K3C6C4
13075	A0A0K3CAR5
14614	A0A0K3CC87
14943	A0A0K3CCZ9
13411	A0A0K3CCI6
10717	A0A0K3CNJ8
11341	A0A0K3CQ27
8742	A0A0K3CBF4
13658	A0A0K3CC71
10704	A0A0K3CLK6
8808	A0A0K3C6Q8
12112	A0A0K3C925
9550	A0A0K3CKP2
9765	A0A061B552
9456	A0A0K3CL65
13034	A0A0K3CBC7
12858	A0A0K3C7W8
16177	A0A0K3CG55
11572	A0A0K3CVI4
10231	A0A0K3CN57
8948	A0A0K3C747
15394	A0A0K3CHQ9
11419	A0A0K3CR46
13585	A0A0K3CC17
16260	A0A0K3CK41
15129	A0A0K3CDK3
15586	A0A0K3CGX8
12631	A0A0K3CEI4
12790	A0A0K3CB23
12664	A0A0K3CAG4
14704	A0A0K3CFS1
13652	A0A0K3CC67
8459	A0A0K3C3S3
13248	A0A061AW40
15206	A0A0K3CDQ3
13617	A0A0K3C9M6
12300	A0A0K3CDT4
11891	A0A0K3CW74
8577	A0A0K3CB17
15161	A0A0K3CH13
11069	A0A0K3CQA9
13314	A0A0K3C8V4
11687	A0A0K3CQZ9
14907	A0A0K3CF61
13434	A0A0K3CCN0
10066	A0A0K3CM03
8884	A0A0K3CBS7
13230	A0A0K3CB42
11911	A0A0K3CCT3
14146	A0A0K3CEF0
14367	A0A0K3CIS9
13223	A0A061AX20
16634	A0A0K3CK98
15759	A0A0K3CMF6
16769	A0A0K3CPX1
16628	A0A0K3CPJ4
12907	A0A0K3CAE5
12978	A0A0K3CFC7
16492	A0A0K3CJZ5
16237	A0A0K3CJQ8
12473	A0A0K3C708
9287	A0A0K3C903
16848	A0A061BMI0
9138	A0A0K3C7M7
11269	A0A0K3CQR4
8974	A0A0K3C7N9
13403	A0A0K3CCH7
13735	A0A0K3CH99
12188	A0A0K3C6B2
13391	A0A0K3CCG8
11429	A0A0K3CV67
11441	A0A0K3CR66
12208	A0A0K3C9M4
12989	A0A0K3CB97
9129	A0A0K3CCF0
9637	A0A0K3CLL2
10827	A0A0K3CLX1
13789	A0A0K3CDJ0
15517	A0A0K3CLQ2
15660	A0A0K3CEW4
11277	A0A0K3CRE6
8871	A0A0K3C6W4
14503	A0A0K3CBW8
16853	A0A0K3CK42
9368	A0A0K3CQA2
11445	A0A0K3CV76
12414	A0A0K3CA63
8526	A0A0K3C6M1
15385	A0A0K3CLE0
16529	A0A0K3CJA0
8717	A0A0K3C713
11165	A0A0K3CUK6
13379	A0A0K3CCG0
11957	A0A0K3CCX3
9118	A0A0K3CCE3
10158	A0A0K3CMY3
16411	A0A0K3CIZ3
14558	A0A0K3CC49
12935	A0A0K3CB53
15854	A0A0K3CIG7
12813	A0A0K3CB40
11626	A0A0K3CVM4
12908	A0A0K3C804
14262	A0A0K3CEU7
15713	A0A0K3CF34
13976	A0A0K3CE40
10398	A0A0K3CP96
8937	A0A0K3C739
14335	A0A0K3CIQ2
10897	A0A0K3CPU7
10777	A0A0K3CQ57
8551	A0A0K3CAZ6
11448	A0A0K3CNJ7
11554	A0A0K3CRI0
15923	A0A0K3CFJ4
16778	A0A0K3CLB2
16061	A0A0K3CFV5
9268	A0A0K3C7W3
13194	A0A0K3CBR1
9924	A0A0K3CJK6
10975	A0A0K3CMC2
10308	A0A0K3CSM4
16252	A0A0K3CIL0
10456	A0A0K3CT05
9405	A0A0K3CKC9
13112	A0A0K3CBJ7
13409	A0A0K3CCL1
16592	A0A0K3CH83
8904	A0A0K3C7F7
12823	A0A0K3C7S0
11838	A0A0K3CW26
16055	A0A0K3CJC0
13763	A0A0K3CHC5
12109	A0A0K3C616
15592	A0A0K3CEQ2
12284	A0A0K3CDR9
14955	A0A0K3CFA1
16072	A0A0K3CJD1
11966	A0A0K3C950
12850	A0A0K3CAA7
8827	A0A0K3CBM7
9788	A0A0K3CJ88
14461	A0A0K3CJ42
12780	A0A0K3CA37
14497	A0A0K3CBW3
8563	A0A0K3C651
13764	A0A0K3CDD7
9082	A0A0K3CCB9
12403	A0A0K3CE06
16658	A0A0K3CJM7
12280	A0A0K3C9J7
15985	A0A0K3CMY1
15827	A0A0K3CFC2
12062	A0A0K3C8Y3
14525	A0A0K3CJ96
13146	A0A0K3CAW6
10283	A0A0K3CNA2
8673	A0A0K3C6D1
12622	A0A0K3C9P6
9087	A0A0K3CCC2
11472	A0A0K3CV95
12399	A0A0K3CE02
13229	A0A0K3CBU0
15994	A0A0S1THJ6
15780	A0A0K3CF85
14385	A0A0K3CIU5
10905	A0A0K3CP07
16479	A0A0K3CKK8
13195	A0A0K3CB09
16570	A0A0K3CKS4
11935	A0A0K3C817
15015	A0A0K3CD66
15776	A0A0K3CIQ4
10926	A0A0K3CPX3
8947	A0A0K3C7L6
11295	A0A0K3CRF4
12137	A0A0K3C8H9
12185	A0A0K3CDG1
9748	A0A061BCF8
12861	A0A0K3CAY6
8802	A0A061AQ74
8633	A0A0K3C6A2
12151	A0A0K3C8J5
16195	A0A0K3CNG6
15825	A0A0K3CIE9
16786	A0A0K3CKN3
10442	A0A0K3CMW7
12652	A0A0K3CAQ5
8714	A0A0K3C4C7
14206	A0A0K3CDK7
14298	A0A0K3CBF1
9806	A0A0K3CRB7
11342	A0A0K3CNA1
16644	A0A0K3CPL0
9299	A0A0K3CI39
13757	A0A061BIG1
13186	A0A0K3CBZ8
10847	A0A0K3CPP8
14455	A0A0K3CFA4
15589	A0A0K3CLW3
8417	A0A0K3C6U4
9810	A0A0K3CMQ9
14318	A0A0K3CDV1
12136	A0A0K3C943
16122	A0A0K3CG10
9735	A0A0K3CLU9
11569	A0A0K3CNX9
11644	A0A0K3CQW0
8735	A0A0K3C4D8
11955	A0A061B140
10275	A0A0K3CKH1
10509	A0A0K3CN24
10318	A0A061ATK7
8922	A0A0K3CBW2
14148	A0A0K3CB15
14844	A0A0K3CG85
12227	A0A0K3C8Q7
10042	A0A0K3CLY4
11794	A0A0K3CVZ9
12700	A0A061BI04
13039	A0A0K3CBM0
11747	A0A0K3CRW5
15252	A0A0K3CH22
14533	A0A0K3CFC1
16632	A0A0K3CKX8
15852	A0A061ALP8
12635	A0A0K3C7D0
13675	A0A0K3CD55
13429	A0A0K3CCM5
16404	A0A0K3CJR9
13058	A0A0K3CAQ1
12958	A0A0K3CB68
13558	A0A0K3C9I6
10767	A0A0K3CQ45
11381	A0A0K3CND0
13902	A0A0K3CDP4
14617	A0A0K3CFK3
12709	A0A061BDW3
11681	G1APK3
11574	A0A0K3CQQ3
14399	A0A0K3CE05
8549	A0A061AIR9
10260	A0A0K3CSI7
8875	A0A0K3C7D1
16008	A0A0K3CIU2
13526	A0A0K3CCT0
11010	A0A0K3CPB7
8779	A0A0K3C7P3
15721	A0A061BI85
10025	A0A0K3CLW8
10744	A0A0K3CTL7
8562	A0A0K3C6P6
14677	A0A0K3CCD2
11110	A0A0K3CUH6
12757	A0A0K3C7L8
15499	A0A0K3CEH2
12063	A0A0K3C8C3
16164	A0A0K3CJJ0
16421	A0A0K3CJ03
8890	A0A0K3C7X8
14001	A0A0K3CHZ0
11582	A0A0K3CNY9
10114	A0A0K3CK03
8613	A0A0K3C691
15436	A0A0K3CGG9
12522	A0A0K3CA25
8810	A0A0K3C7S1
10268	A0A0K3CKG6
9193	A0A0K3CCI7
9802	A0A0K3CM17
11222	A0A0K3CRA3
12766	A0A0K3CAZ7
13507	A0A0K3CBW0
9509	A0A0K3CQK6
13137	A0A0K3C8H5
13775	A0A0K3CHD6
12042	A0A0K3C8W2
10463	A0A0K3CNS3
9694	A0A0K3CIZ9
13811	A0A0K3CA59
14055	A0A0K3CE91
13458	A0A0K3CGN4
8438	A0A0K3C5U1
15220	A0A0K3CGZ3
15413	A0A0K3CHF3
15445	A0A0K3CHH3
10818	A0A0K3CQ88
9230	A0A0K3C8W0
16641	A0A0K3CHC7
11982	A0A0K3C5R0
10579	A0A0K3CT81
12407	A0A0K3CA58
12531	A0A0K3CE98
11430	A0A0K3CR55
11958	A0A061B2X6
14982	A0A0K3CGE9
16664	A0A0K3CJN3
12563	A0A0K3C767
16666	A0A0K3CL10
9184	A0A0K3C7R2
14753	A0A0K3CEU5
10661	A0A0K3CP80
11211	A0A0K3CMY5
14285	A0A0K3CDS2
11862	A0A0K3CSR4
13353	A0A0K3CC78
16167	A0A0K3CNE2
16094	A0A0K3CN81
8818	A0A0K3C6S0
16194	A0A0K3CJM2
11287	A0A0K3CPZ8
10395	A0A0K3CNM6
13926	A0A0K3CAG6
10334	A0A0K3CP08
9107	A0A0K3C8K2
9705	A0A0K3CR23
10839	A0A0K3CLY1
11513	A0A0K3CQJ0
8709	A0A061AW89
11345	A0A0K3CQY0
11449	A0A0K3CRS7
10626	A0A0K3CNC2
15071	A0A0K3CFI9
8660	A0A0K3C7G5
10011	A0A0K3CLV6
14550	A0A0K3CEE3
12295	A0A0K3CDS8
8545	A0A0K3C780
13683	A0A0K3CD99
14760	A0A0K3CG27
11819	A0A0K3CPH7
13484	A0A0K3CBU1
12845	A0A0K3C7W0
11265	A0A0K3CPX9
10622	A0A0K3CPU2
12241	A0A0K3C9Q8
16699	A0A0K3CHM9
15594	A0A0K3CLW9
9077	A0A0K3CCB5
13854	A0A0K3CHI7
16347	A0A0K3CKA0
9568	A0A0K3CM55
12670	A0A0K3CAG9
15464	A0A0K3CLK2
12921	A0A0K3CAF7
11197	A0A0K3CQK7
11093	A0A0K3CUG4
11730	A0A0K3CRV8
14065	A0A0K3CAV3
11439	A0A0K3CRR6
9793	A0A0K3CJ93
10055	A0A061B3U3
12052	A0A0K3C8X1
11027	A0A0K3CQV2
15981	A0A0K3CIR5
8547	A0A0K3C6N6
14660	A0A0K3CFN6
15074	A0A0K3CKJ9
14215	A0A0K3CEN0
14307	A0A0K3CDU3
11970	A0A0K3C5Q2
11163	A0A0K3CMR6
12271	A0A0K3C6L1
9525	A0A0K3CQL7
16668	A0A0K3CKC7
10690	A0A0K3CTI7
13370	A0A061AXW8
16542	A0A0K3CPC0
15121	A0A0K3CGT7
9505	A0A0K3CLA7
12684	A0A0K3CEN8
13563	A0A0K3C9J1
12184	A0A0K3C9K5
11860	A0A0K3CRD6
10251	A0A0K3CKF0
15130	A0A061B6S7
8763	A0A0K3C7N1
16356	A0A0K3CGP5
12618	A0A0K3C7B6
9721	A0A0K3CMG8
15136	A0A0K3CGZ6
11917	A0A0K3C8N0
16107	A0A0K3CI53
14121	A0A0K3CEE4
10606	A0A0K3CPS9
15169	A0A0K3CKU0
14324	A0A0K3CDV5
15810	A0A0K3CFA8
15881	A0A0K3CII6
16761	A0A0K3CHT6
15822	A0A0K3CIU1
11627	A0A0K3CRM7
11104	A0A0K3CR10
10354	A0A0K3CKP4
10230	A0A0K3CSG2
14003	A0A0K3CD43
14676	A0A0K3CEP2
15402	A0A0K3CGF1
9636	A0A0K3CQW1
16745	A0A0K3CHS0
9887	A0A0K3CJH4
12849	A0A0K3CAX7
10550	A0A0K3CPN3
13887	A0A0K3CDN0
8458	A0A0K3C5V8
9860	A0A0K3CMW4
14252	A0A0K3CEP5
11926	A0A0K3C806
14837	A0A0K3CEZ9
8967	A0A0K3C843
16273	A0A0K3CIN0
16147	A0A0K3CJ54
14954	A0A0K3CGD1
15506	A0A0K3CHL2
8436	A0A0K3CAM2
9679	A0A061AEE2
14775	A0A0K3CCK0
11079	A0A0K3CMJ2
9362	A0A0K3CLP1
13203	A0A0K3CC09
15664	A0A0K3CH67
16371	A0A0K3CKB8
9212	A0A0K3C8S8
16091	A0A0K3CI36
10421	A0A0K3CPB6
15363	A0A0K3CLB9
14602	A0A0K3CC79
12620	A0A0K3CEH3
15694	A0A0K3CMA6
15663	A0A0K3CHZ3
15817	A0A0K3CIT8
8794	A0A0K3C7Q8
8851	A0A0K3C7U5
8787	A0A0K3C6L0
11683	A0A0K3CP68
15386	A0A0K3CHD5
13780	A0A0K3CHE1
15839	A0A0K3CFD0
10203	A0A0K3CSD8
13445	A0A0K3CGM6
14791	A0A0K3CJW5
12601	A0A061BHK0
10755	A0A0K3CTN8
11186	A0A0K3CMT0
16633	A0A0K3CPK0
14896	A0A0K3CG82
9123	A0A0K3CCE6
14662	A0A0K3CCC1
9836	A0A0K3CJF2
13912	A0A0K3CDV3
9371	A0A0K3CI95
10127	A0A0K3CM52
10277	A0A0K3CSJ9
12163	A0A0K3C8K5
13273	A0A0K3CBY1
9098	A0A0K3CCD0
11005	A0A0K3CME1
8583	A0A0K3CB22
16490	A0A0K3CKL8
11967	A0A0K3CCY0
14513	A0A0K3CFA5
9365	A0A0K3CK95
10594	A0A0K3CT94
11664	A0A0K3CP54
10611	A0A0K3CPT4
14862	A0A0K3CK08
13399	A0A0K3CGD7
10749	A0A0K3CQ26
14870	A0A061ASF9
16820	A0A0K3CKS7
13392	A0A0K3CGD3
16586	A0A061APP8
14088	A0A061B0D5
11928	A0A0K3C926
14299	A0A0K3CEX9
9021	A0A0K3C7B9
13265	A0A061B476
13920	A0A0K3CCV1
9042	A0A061AM61
10890	A0A0K3CTZ1
13922	A0A0K3CDW1
15518	A0A0K3CHM2
16272	A0A0K3CJG7
15474	A0A0K3CLL4
11478	A0A0K3CRA4
11793	A0A0K3CSJ7
9807	A0A0K3CM21
9448	A0A0K3CQG0
12792	A0A0K3CAR7
15644	A0A0K3CIC2
15579	A0A0K3CHS3
16751	A0A0K3CL84
15877	A0A0K3CHM5
13611	A0A0K3CC29
10609	A0A0K3CNA9
8724	A0A0K3C4D1
14349	A0A0K3CEX7
13300	A0A0K3CC27
13917	A0A0K3CAF6
11009	A0A0K3CQ67
10009	A0A0K3CRX5
11570	A0A0K3CS36
14481	A0A0K3CFC4
13362	A0A061B4V9
11780	A0A0K3CPE2
8910	A0A0K3C6Z8
13404	A0A0K3CGG7
16579	A0A061AUT5
9402	A0A0K3CLS5
14652	A0A0K3CCB1
8979	A0A0K3C7P4
16066	A0A0K3CFW0
12497	A0A0K3C719
9271	A0A0K3CCQ3
10595	A0A0K3CP35
9006	A0A0K3C7U8
8599	A0A0K3C7C5
10368	A0A0K3CNI0
9973	A0A0K3CMI9
14281	A0A0K3CBD2
16491	A0A0K3CP71
10821	A0A0K3CNS4
13113	A0A0K3CAU8
16443	A0A0K3CJW1
11201	A0A0K3CR85
13285	A0A0K3CBZ5
9356	A0A0K3CLN6
11305	A0A0K3CQU4
9438	A0A0K3CQF1
15815	A0A0K3CHI6
11932	A0A0K3C930
13556	A0A0K3CCV3
16104	A0A0K3CJF1
12587	A0A0K3C786
10099	A0A0K3CMT2
16508	A0A0K3CJ82
8608	A0A0K3C687
12768	A0A0K3CAP8
16677	A0A0K3CKD3
15462	A0A0K3CEE0
16523	A0A0K3CP98
8638	A0A0K3C7F6
11710	A0A0K3CR17
11874	A0A0K3CPM4
15588	A0A0K3CI65
14208	A0A0K3CEM5
10530	A0A0K3CPL3
15492	A0A061BF01
13460	A0A0K3CBR9
13066	A0A0K3C8C2
14627	A0A0K3CFL2
14658	A0A0K3CFT7
9511	A0A0K3CKL2
8703	A0A0K3CBC0
11539	A0A0K3CQN1
9432	A0A0K3CLU7
8444	A0A0K3C3Q9
9664	A0A0K3CMC0
14787	A0A0K3CCK8
11484	A0A0K3CRA9
14935	A0A0K3CF86
14998	A0A0K3CD51
12969	A0A0K3CAJ4
9730	A0A191UMV5
13629	A0A0K3CH10
13067	A0A0K3CBP4
16199	A0A0K3CNH2
11848	A0A0K3CRC7
11114	A0A0K3CR18
10023	A0A0K3CRY5
13714	A0A0K3CH82
9609	A0A0K3CQT7
12852	A0A0K3CB88
12194	A0A0K3C8M8
15154	A0A0K3CFT8
8510	A0A0K3C600
8734	A0A0K3C6I0
15202	A0A0K3CKW3
11321	A0A0K3CQ17
10195	A0A0K3CM90
16432	A0A0K3CJV2
10574	A0A0K3CT76
11728	A0A0K3CSF6
9108	A0A0K3CCD7
10769	A0A0K3CPH5
9540	A0A0K3CM36
8639	A0A0K3C6V6
9390	A0A0K3CIA8
14714	A0A0K3CFT1
8722	A0A0K3C716
10817	A0A0K3CLW0
14992	A0A0K3CD46
10401	A0A0K3CMU1
10936	A0A0K3CU22
12382	A0A0K3CA35
8826	A0A0K3C7T0
12525	A0A0K3CAE7
15321	A0A0K3CL79
11270	A0A0K3CPY4
11659	A0A0K3CQX3
15359	A0A0K3CHA8
10331	A0A0K3CNE3
13105	A0A0K3CBJ2
15325	A0A0K3CHK0
15783	A0A0K3CIB6
16329	A0A0K3CK85
12045	A0A0K3C9A1
11653	A0A0K3CQW9
15214	A0A0K3CGZ0
11613	A0A0K3CS61
13117	A0A0K3CFN0
8454	A0A0K3C3R9
9039	A0A0K3C8B8
12820	A0A0K3CEY4
16031	A0A0K3CIW2
10955	A0A0K3CP79
11077	A0A0K3CQB3
11024	A0A0K3CQ78
14031	A0A0K3CI06
14214	A0A0K3CB76
14720	A0A061B553
10154	A0A0K3CK32
9183	A0A061AF21
14665	A0A0K3CFP0
15874	A0A0K3CIY1
16455	A0A0K3CJX0
10376	A0A061B1W5
13508	A0A0K3C9E7
16254	A0A0K3CK38
9309	A0A0K3CK55
8379	A0A0K3C6Q5
12551	A0A0K3C9F8
8767	A0A0K3C4G0
13202	A0A0K3C8M3
14446	A0A0K3CJ27
9325	A0A0K3CKW7
12397	A0A0K3C6U8
12391	A0A0K3C935
11244	A0A0K3CN15
16002	A0A0K3CMZ5
10771	A0A0K3CLR9
10613	G1FK51
14029	A0A0K3CAS7
13372	A0A0K3CC90
11785	A0A0K3CR75
13524	A0A0K3CCW3
8981	A0A0K3C4V6
16284	A0A0K3CGJ6
9703	A0A0K3CJ09
